,Qname,Flag,Rname,Pos,MapQ,CIGAR,Organims
2723,NZ_CP086350.1_116,145,NZ_CP021038.1,2195680,42,150M,insidiosus_ATCC_10253
2724,NZ_CP086350.1_117,97,NZ_CP021038.1,2763129,42,150M,insidiosus_ATCC_10253
2725,NZ_CP086350.1_117,145,NZ_CP021038.1,2763009,42,150M,insidiosus_ATCC_10253
2726,NZ_CP086350.1_118,97,NZ_CP021038.1,3023868,42,150M,insidiosus_ATCC_10253
2727,NZ_CP086350.1_118,145,NZ_CP021038.1,3023748,42,150M,insidiosus_ATCC_10253
2728,NZ_CP086350.1_119,97,NZ_CP021038.1,1450751,42,150M,insidiosus_ATCC_10253
2729,NZ_CP086350.1_119,145,NZ_CP021038.1,1450631,42,150M,insidiosus_ATCC_10253
2730,NZ_CP086350.1_120,97,NZ_CP021038.1,1698136,42,150M,insidiosus_ATCC_10253
2731,NZ_CP086350.1_120,145,NZ_CP021038.1,1698016,42,150M,insidiosus_ATCC_10253
2732,NZ_CP086350.1_121,97,NZ_CP021038.1,2338894,23,150M,insidiosus_ATCC_10253
2733,NZ_CP086350.1_121,145,NZ_CP021038.1,2338774,23,150M,insidiosus_ATCC_10253
2734,NZ_CP086350.1_122,97,NZ_CP021038.1,1508694,8,150M,insidiosus_ATCC_10253
2735,NZ_CP086350.1_122,145,NZ_CP021038.1,1508574,8,150M,insidiosus_ATCC_10253
2736,NZ_CP086350.1_123,97,NZ_CP021038.1,2043177,24,150M,insidiosus_ATCC_10253
2737,NZ_CP086350.1_123,145,NZ_CP021038.1,2043057,24,150M,insidiosus_ATCC_10253
2738,NZ_CP086350.1_124,97,NZ_CP021038.1,1222373,24,150M,insidiosus_ATCC_10253
2739,NZ_CP086350.1_124,145,NZ_CP021038.1,1222253,24,150M,insidiosus_ATCC_10253
2740,NZ_CP086350.1_125,97,NZ_CP021038.1,2282017,24,150M,insidiosus_ATCC_10253
2741,NZ_CP086350.1_125,145,NZ_CP021038.1,2281897,24,150M,insidiosus_ATCC_10253
2742,NZ_CP086350.1_126,97,NZ_CP021038.1,1831247,40,150M,insidiosus_ATCC_10253
2743,NZ_CP086350.1_126,145,NZ_CP021038.1,1831127,40,150M,insidiosus_ATCC_10253
2744,NZ_CP086350.1_127,97,NZ_CP021038.1,1457278,40,150M,insidiosus_ATCC_10253
2745,NZ_CP086350.1_127,145,NZ_CP021038.1,1457158,40,150M,insidiosus_ATCC_10253
2746,NZ_CP086350.1_144,97,NZ_CP021038.1,2192018,42,150M,insidiosus_ATCC_10253
2747,NZ_CP086350.1_144,145,NZ_CP021038.1,2191898,42,150M,insidiosus_ATCC_10253
2748,NZ_CP086350.1_145,97,NZ_CP021038.1,1595759,42,150M,insidiosus_ATCC_10253
2749,NZ_CP086350.1_145,145,NZ_CP021038.1,1595639,42,150M,insidiosus_ATCC_10253
2750,NZ_CP086350.1_146,97,NZ_CP021038.1,294037,24,150M,insidiosus_ATCC_10253
2751,NZ_CP086350.1_146,145,NZ_CP021038.1,293917,24,150M,insidiosus_ATCC_10253
2752,NZ_CP086350.1_147,97,NZ_CP021038.1,293127,24,150M,insidiosus_ATCC_10253
2753,NZ_CP086350.1_147,145,NZ_CP021038.1,293007,24,150M,insidiosus_ATCC_10253
2754,NZ_CP086350.1_148,73,NZ_CP021038.1,660725,24,150M,insidiosus_ATCC_10253
2755,NZ_CP086350.1_149,97,NZ_CP021038.1,1862198,42,150M,insidiosus_ATCC_10253
2756,NZ_CP086350.1_149,145,NZ_CP021038.1,1862078,42,150M,insidiosus_ATCC_10253
2757,NZ_CP086350.1_150,97,NZ_CP021038.1,2141106,8,150M,insidiosus_ATCC_10253
2758,NZ_CP086350.1_150,145,NZ_CP021038.1,2140986,8,150M,insidiosus_ATCC_10253
2759,NZ_CP086350.1_151,97,NZ_CP021038.1,815653,40,150M,insidiosus_ATCC_10253
2760,NZ_CP086350.1_151,145,NZ_CP021038.1,815533,40,150M,insidiosus_ATCC_10253
2761,NZ_CP086350.1_152,97,NZ_CP021038.1,2703759,40,150M,insidiosus_ATCC_10253
2762,NZ_CP086350.1_152,145,NZ_CP021038.1,2703639,40,150M,insidiosus_ATCC_10253
2763,NZ_CP086350.1_153,97,NZ_CP021038.1,846173,23,150M,insidiosus_ATCC_10253
2764,NZ_CP086350.1_153,145,NZ_CP021038.1,846053,23,150M,insidiosus_ATCC_10253
2765,NZ_CP086350.1_154,97,NZ_CP021038.1,220339,24,150M,insidiosus_ATCC_10253
2766,NZ_CP086350.1_154,145,NZ_CP021038.1,220219,24,150M,insidiosus_ATCC_10253
2767,NZ_CP086350.1_155,97,NZ_CP021038.1,1563678,42,150M,insidiosus_ATCC_10253
2768,NZ_CP086350.1_155,145,NZ_CP021038.1,1563558,42,150M,insidiosus_ATCC_10253
2769,NZ_CP086350.1_156,97,NZ_CP021038.1,1580607,8,150M,insidiosus_ATCC_10253
2770,NZ_CP086350.1_156,145,NZ_CP021038.1,1580487,8,150M,insidiosus_ATCC_10253
2771,NZ_CP086350.1_157,97,NZ_CP021038.1,1006458,0,3M4I71M1I71M,insidiosus_ATCC_10253
2772,NZ_CP086350.1_157,145,NZ_CP021038.1,1006344,0,110M5I4M1I3M4I23M,insidiosus_ATCC_10253
2773,NZ_CP086350.1_65,97,NZ_CP021038.1,2225127,42,150M,insidiosus_ATCC_10253
2774,NZ_CP086350.1_65,145,NZ_CP021038.1,2225007,42,150M,insidiosus_ATCC_10253
2775,NZ_CP086350.1_66,97,NZ_CP021038.1,980159,24,150M,insidiosus_ATCC_10253
2776,NZ_CP086350.1_66,145,NZ_CP021038.1,980039,24,150M,insidiosus_ATCC_10253
2777,NZ_CP086350.1_67,97,NZ_CP021038.1,1456863,23,150M,insidiosus_ATCC_10253
2778,NZ_CP086350.1_67,145,NZ_CP021038.1,1456743,23,150M,insidiosus_ATCC_10253
2779,NZ_CP086350.1_68,97,NZ_CP021038.1,1324159,24,150M,insidiosus_ATCC_10253
2780,NZ_CP086350.1_68,145,NZ_CP021038.1,1324039,24,150M,insidiosus_ATCC_10253
2781,NZ_CP086350.1_69,97,NZ_CP021038.1,867800,42,150M,insidiosus_ATCC_10253
2782,NZ_CP086350.1_69,145,NZ_CP021038.1,867680,42,150M,insidiosus_ATCC_10253
2783,NZ_CP086350.1_70,97,NZ_CP021038.1,1570000,42,150M,insidiosus_ATCC_10253
2784,NZ_CP086350.1_70,145,NZ_CP021038.1,1569880,42,150M,insidiosus_ATCC_10253
2785,NZ_CP086350.1_71,97,NZ_CP021038.1,1689071,42,150M,insidiosus_ATCC_10253
2786,NZ_CP086350.1_71,145,NZ_CP021038.1,1688951,42,150M,insidiosus_ATCC_10253
2787,NZ_CP086350.1_72,97,NZ_CP021038.1,1290033,42,150M,insidiosus_ATCC_10253
2788,NZ_CP086350.1_72,145,NZ_CP021038.1,1289913,42,150M,insidiosus_ATCC_10253
2789,NZ_CP086350.1_73,97,NZ_CP021038.1,269624,23,107M3D43M,insidiosus_ATCC_10253
2790,NZ_CP086350.1_73,145,NZ_CP021038.1,269504,23,150M,insidiosus_ATCC_10253
2791,NZ_CP086350.1_74,97,NZ_CP021038.1,1114023,24,150M,insidiosus_ATCC_10253
2792,NZ_CP086350.1_74,145,NZ_CP021038.1,1113903,24,150M,insidiosus_ATCC_10253
2793,NZ_CP086350.1_75,97,NZ_CP021038.1,1767194,42,150M,insidiosus_ATCC_10253
2794,NZ_CP086350.1_75,145,NZ_CP021038.1,1767074,42,150M,insidiosus_ATCC_10253
2795,NZ_CP086350.1_76,97,NZ_CP021038.1,2751212,23,150M,insidiosus_ATCC_10253
2796,NZ_CP086350.1_76,145,NZ_CP021038.1,2751092,23,150M,insidiosus_ATCC_10253
2797,NZ_CP086350.1_77,97,NZ_CP021038.1,934547,0,150M,insidiosus_ATCC_10253
2798,NZ_CP086350.1_77,145,NZ_CP021038.1,934427,0,150M,insidiosus_ATCC_10253
2799,NZ_CP086350.1_78,97,NZ_CP021038.1,1567250,24,150M,insidiosus_ATCC_10253
2800,NZ_CP086350.1_78,145,NZ_CP021038.1,1567130,24,150M,insidiosus_ATCC_10253
2801,NZ_CP086350.1_79,97,NZ_CP021038.1,2145244,8,150M,insidiosus_ATCC_10253
2802,NZ_CP086350.1_79,145,NZ_CP021038.1,2145124,8,150M,insidiosus_ATCC_10253
0,NZ_CP033723.2_0,97,NZ_CP048049.1,2228548,24,150M,subsp_capsici_1101
1,NZ_CP033723.2_0,145,NZ_CP048049.1,2228428,24,150M,subsp_capsici_1101
2,NZ_CP033723.2_2,97,NZ_CP048049.1,2249531,0,150M,subsp_capsici_1101
3,NZ_CP033723.2_2,145,NZ_CP048049.1,2249411,0,150M,subsp_capsici_1101
4,NZ_CP033723.2_3,97,NZ_CP048049.1,917520,24,150M,subsp_capsici_1101
5,NZ_CP033723.2_3,145,NZ_CP048049.1,917400,24,150M,subsp_capsici_1101
6,NZ_CP033723.2_4,97,NZ_CP048049.1,776149,23,150M,subsp_capsici_1101
7,NZ_CP033723.2_4,145,NZ_CP048049.1,776029,23,150M,subsp_capsici_1101
8,NZ_CP033723.2_5,97,NZ_CP048049.1,1167193,24,150M,subsp_capsici_1101
9,NZ_CP033723.2_5,145,NZ_CP048049.1,1167073,24,150M,subsp_capsici_1101
10,NZ_CP033723.2_7,97,NZ_CP048049.1,1853805,24,150M,subsp_capsici_1101
11,NZ_CP033723.2_7,145,NZ_CP048049.1,1853685,24,150M,subsp_capsici_1101
12,NZ_CP033723.2_10,73,NZ_CP048049.1,2407623,40,150M,subsp_capsici_1101
13,NZ_CP033723.2_11,97,NZ_CP048049.1,2011682,3,150M,subsp_capsici_1101
14,NZ_CP033723.2_11,145,NZ_CP048049.1,2011562,3,150M,subsp_capsici_1101
15,NZ_CP033723.2_12,97,NZ_CP048049.1,1411173,0,150M,subsp_capsici_1101
16,NZ_CP033723.2_12,145,NZ_CP048049.1,1411053,0,150M,subsp_capsici_1101
17,NZ_CP033723.2_13,97,NZ_CP048049.1,2222167,24,150M,subsp_capsici_1101
18,NZ_CP033723.2_13,145,NZ_CP048049.1,2222047,24,150M,subsp_capsici_1101
19,NZ_CP033723.2_14,97,NZ_CP048049.1,1783738,40,150M,subsp_capsici_1101
20,NZ_CP033723.2_14,145,NZ_CP048049.1,1783618,40,150M,subsp_capsici_1101
21,NZ_CP033723.2_15,97,NZ_CP048049.1,2527263,0,150M,subsp_capsici_1101
22,NZ_CP033723.2_15,145,NZ_CP048049.1,2527143,0,150M,subsp_capsici_1101
23,NZ_CP033723.2_17,97,NZ_CP048049.1,2839199,40,150M,subsp_capsici_1101
24,NZ_CP033723.2_17,145,NZ_CP048049.1,2839079,40,150M,subsp_capsici_1101
25,NZ_CP033723.2_20,97,NZ_CP048049.1,796881,23,150M,subsp_capsici_1101
26,NZ_CP033723.2_20,145,NZ_CP048049.1,796761,23,150M,subsp_capsici_1101
27,NZ_CP033723.2_25,73,NZ_CP048049.1,765366,0,40M14I96M,subsp_capsici_1101
28,NZ_CP033723.2_26,97,NZ_CP048049.1,1570989,24,150M,subsp_capsici_1101
29,NZ_CP033723.2_26,145,NZ_CP048049.1,1570869,24,150M,subsp_capsici_1101
30,NZ_CP033723.2_27,97,NZ_CP048049.1,462190,24,150M,subsp_capsici_1101
31,NZ_CP033723.2_27,145,NZ_CP048049.1,462070,24,150M,subsp_capsici_1101
32,NZ_CP033723.2_29,97,NZ_CP048049.1,2203454,3,150M,subsp_capsici_1101
33,NZ_CP033723.2_29,145,NZ_CP048049.1,2203334,3,150M,subsp_capsici_1101
34,NZ_CP033723.2_32,97,NZ_CP048049.1,2182955,23,150M,subsp_capsici_1101
35,NZ_CP033723.2_32,145,NZ_CP048049.1,2182835,23,150M,subsp_capsici_1101
36,NZ_CP033723.2_33,97,NZ_CP048049.1,10545,24,150M,subsp_capsici_1101
37,NZ_CP033723.2_33,145,NZ_CP048049.1,10425,24,150M,subsp_capsici_1101
38,NZ_CP033723.2_34,73,NZ_CP048049.1,1239512,0,7M1I142M,subsp_capsici_1101
39,NZ_CP033723.2_36,97,NZ_CP048049.1,2937600,40,150M,subsp_capsici_1101
40,NZ_CP033723.2_36,145,NZ_CP048049.1,2937480,40,150M,subsp_capsici_1101
41,NZ_CP033723.2_37,97,NZ_CP048049.1,2618623,1,150M,subsp_capsici_1101
42,NZ_CP033723.2_37,145,NZ_CP048049.1,2049300,1,150M,subsp_capsici_1101
43,NZ_CP033723.2_38,97,NZ_CP048049.1,1751863,0,150M,subsp_capsici_1101
44,NZ_CP033723.2_38,145,NZ_CP048049.1,1751743,0,150M,subsp_capsici_1101
45,NZ_CP033723.2_41,97,NZ_CP048049.1,2894018,23,150M,subsp_capsici_1101
46,NZ_CP033723.2_41,145,NZ_CP048049.1,2893898,23,150M,subsp_capsici_1101
47,NZ_CP033723.2_43,97,NZ_CP048049.1,149396,3,150M,subsp_capsici_1101
48,NZ_CP033723.2_43,145,NZ_CP048049.1,149276,3,150M,subsp_capsici_1101
49,NZ_CP033723.2_44,97,NZ_CP048049.1,1594866,23,150M,subsp_capsici_1101
50,NZ_CP033723.2_44,145,NZ_CP048049.1,1594746,23,150M,subsp_capsici_1101
51,NZ_CP033723.2_47,153,NZ_CP048049.1,2795868,23,150M,subsp_capsici_1101
52,NZ_CP033723.2_48,73,NZ_CP048049.1,2378678,40,150M,subsp_capsici_1101
53,NZ_CP033723.2_49,97,NZ_CP048049.1,2045935,6,150M,subsp_capsici_1101
54,NZ_CP033723.2_49,145,NZ_CP048049.1,2045815,6,150M,subsp_capsici_1101
55,NZ_CP033723.2_50,97,NZ_CP048049.1,2178811,8,150M,subsp_capsici_1101
56,NZ_CP033723.2_50,145,NZ_CP048049.1,2178691,8,150M,subsp_capsici_1101
57,NZ_CP033723.2_51,153,NZ_CP048049.1,193523,0,150M,subsp_capsici_1101
58,NZ_CP033723.2_52,153,NZ_CP048049.1,1576712,23,150M,subsp_capsici_1101
59,NZ_CP033723.2_54,97,NZ_CP048049.1,290065,3,150M,subsp_capsici_1101
60,NZ_CP033723.2_54,145,NZ_CP048049.1,289945,3,150M,subsp_capsici_1101
61,NZ_CP033723.2_55,73,NZ_CP048049.1,805814,42,150M,subsp_capsici_1101
62,NZ_CP033723.2_56,73,NZ_CP048049.1,821261,0,138M3I9M,subsp_capsici_1101
63,NZ_CP033723.2_59,73,NZ_CP048049.1,2984967,3,150M,subsp_capsici_1101
64,NZ_CP033723.2_60,97,NZ_CP048049.1,2980773,0,150M,subsp_capsici_1101
65,NZ_CP033723.2_60,145,NZ_CP048049.1,2980653,0,150M,subsp_capsici_1101
66,NZ_CP033723.2_61,97,NZ_CP048049.1,676181,24,150M,subsp_capsici_1101
67,NZ_CP033723.2_61,145,NZ_CP048049.1,676061,24,150M,subsp_capsici_1101
68,NZ_CP033723.2_62,97,NZ_CP048049.1,1354145,3,150M,subsp_capsici_1101
69,NZ_CP033723.2_62,145,NZ_CP048049.1,1354025,3,150M,subsp_capsici_1101
70,NZ_CP033723.2_63,73,NZ_CP048049.1,383591,23,9M1I140M,subsp_capsici_1101
71,NZ_CP033723.2_65,97,NZ_CP048049.1,1794725,40,150M,subsp_capsici_1101
72,NZ_CP033723.2_65,145,NZ_CP048049.1,1794605,40,150M,subsp_capsici_1101
73,NZ_CP033723.2_66,97,NZ_CP048049.1,2434229,8,150M,subsp_capsici_1101
74,NZ_CP033723.2_66,145,NZ_CP048049.1,2434107,8,4M2D146M,subsp_capsici_1101
75,NZ_CP033723.2_71,97,NZ_CP048049.1,678174,24,150M,subsp_capsici_1101
76,NZ_CP033723.2_71,145,NZ_CP048049.1,678054,24,150M,subsp_capsici_1101
77,NZ_CP033723.2_72,97,NZ_CP048049.1,707912,0,150M,subsp_capsici_1101
78,NZ_CP033723.2_72,145,NZ_CP048049.1,707792,0,150M,subsp_capsici_1101
79,NZ_CP033723.2_73,97,NZ_CP048049.1,2773991,23,150M,subsp_capsici_1101
80,NZ_CP033723.2_73,145,NZ_CP048049.1,2773871,23,150M,subsp_capsici_1101
81,NZ_CP033723.2_74,97,NZ_CP048049.1,1569259,0,150M,subsp_capsici_1101
82,NZ_CP033723.2_74,145,NZ_CP048049.1,1569139,0,150M,subsp_capsici_1101
83,NZ_CP033723.2_75,97,NZ_CP048049.1,1912555,24,150M,subsp_capsici_1101
84,NZ_CP033723.2_75,145,NZ_CP048049.1,1912435,24,150M,subsp_capsici_1101
85,NZ_CP033723.2_76,97,NZ_CP048049.1,2845875,23,150M,subsp_capsici_1101
86,NZ_CP033723.2_76,145,NZ_CP048049.1,2845755,23,150M,subsp_capsici_1101
87,NZ_CP033723.2_79,97,NZ_CP048049.1,2985856,24,150M,subsp_capsici_1101
88,NZ_CP033723.2_79,145,NZ_CP048049.1,2985736,24,150M,subsp_capsici_1101
89,NZ_CP033723.2_96,73,NZ_CP048049.1,2492150,23,8M1I141M,subsp_capsici_1101
90,NZ_CP033723.2_98,153,NZ_CP048049.1,1607898,3,150M,subsp_capsici_1101
91,NZ_CP033723.2_103,97,NZ_CP048049.1,1058830,24,150M,subsp_capsici_1101
92,NZ_CP033723.2_103,145,NZ_CP048049.1,1058710,24,150M,subsp_capsici_1101
93,NZ_CP033723.2_105,97,NZ_CP048049.1,2520384,23,150M,subsp_capsici_1101
94,NZ_CP033723.2_105,145,NZ_CP048049.1,2520264,23,150M,subsp_capsici_1101
95,NZ_CP033723.2_107,97,NZ_CP048049.1,587738,0,150M,subsp_capsici_1101
96,NZ_CP033723.2_107,145,NZ_CP048049.1,587618,0,150M,subsp_capsici_1101
97,NZ_CP033723.2_108,97,NZ_CP048049.1,2358476,23,150M,subsp_capsici_1101
98,NZ_CP033723.2_108,145,NZ_CP048049.1,2358356,23,150M,subsp_capsici_1101
99,NZ_CP033723.2_109,97,NZ_CP048049.1,1408081,40,150M,subsp_capsici_1101
100,NZ_CP033723.2_109,145,NZ_CP048049.1,1407961,40,150M,subsp_capsici_1101
101,NZ_CP033723.2_110,97,NZ_CP048049.1,1354773,3,150M,subsp_capsici_1101
102,NZ_CP033723.2_110,145,NZ_CP048049.1,1354653,3,150M,subsp_capsici_1101
103,NZ_CP033723.2_83,97,NZ_CP048049.1,413523,24,150M,subsp_capsici_1101
104,NZ_CP033723.2_83,145,NZ_CP048049.1,413403,24,150M,subsp_capsici_1101
105,NZ_CP033723.2_84,97,NZ_CP048049.1,2922859,24,150M,subsp_capsici_1101
106,NZ_CP033723.2_84,145,NZ_CP048049.1,2922739,24,150M,subsp_capsici_1101
107,NZ_CP033723.2_85,97,NZ_CP048049.1,856857,0,16M3D134M,subsp_capsici_1101
108,NZ_CP033723.2_85,145,NZ_CP048049.1,856737,0,136M3D14M,subsp_capsici_1101
109,NZ_CP033723.2_86,97,NZ_CP048049.1,2499370,0,150M,subsp_capsici_1101
110,NZ_CP033723.2_86,145,NZ_CP048049.1,2499250,0,150M,subsp_capsici_1101
111,NZ_CP033723.2_87,97,NZ_CP048049.1,1783396,42,150M,subsp_capsici_1101
112,NZ_CP033723.2_87,145,NZ_CP048049.1,1783276,42,150M,subsp_capsici_1101
113,NZ_CP033723.2_88,97,NZ_CP048049.1,2734571,23,150M,subsp_capsici_1101
114,NZ_CP033723.2_88,145,NZ_CP048049.1,2734451,23,150M,subsp_capsici_1101
115,NZ_CP033723.2_89,73,NZ_CP048049.1,3010951,0,150M,subsp_capsici_1101
116,NZ_CP033723.2_90,73,NZ_CP048049.1,2990358,24,150M,subsp_capsici_1101
117,NZ_CP033723.2_91,97,NZ_CP048049.1,715181,0,150M,subsp_capsici_1101
118,NZ_CP033723.2_91,145,NZ_CP048049.1,715061,0,150M,subsp_capsici_1101
119,NZ_CP033723.2_93,97,NZ_CP048049.1,2675920,24,150M,subsp_capsici_1101
120,NZ_CP033723.2_93,145,NZ_CP048049.1,2675800,24,150M,subsp_capsici_1101
121,NZ_CP033723.2_95,97,NZ_CP048049.1,2830645,3,150M,subsp_capsici_1101
122,NZ_CP033723.2_95,145,NZ_CP048049.1,2830525,3,150M,subsp_capsici_1101
123,NZ_CP033723.2_129,97,NZ_CP048049.1,1349683,8,150M,subsp_capsici_1101
124,NZ_CP033723.2_129,145,NZ_CP048049.1,1349563,8,150M,subsp_capsici_1101
125,NZ_CP033723.2_130,97,NZ_CP048049.1,2891570,24,150M,subsp_capsici_1101
126,NZ_CP033723.2_130,145,NZ_CP048049.1,2891450,24,150M,subsp_capsici_1101
127,NZ_CP033723.2_135,97,NZ_CP048049.1,1672101,40,150M,subsp_capsici_1101
128,NZ_CP033723.2_135,145,NZ_CP048049.1,1671981,40,150M,subsp_capsici_1101
129,NZ_CP033723.2_138,153,NZ_CP048049.1,2108373,23,137M2I11M,subsp_capsici_1101
130,NZ_CP033723.2_139,97,NZ_CP048049.1,385619,3,150M,subsp_capsici_1101
131,NZ_CP033723.2_139,145,NZ_CP048049.1,385499,3,150M,subsp_capsici_1101
132,NZ_CP033723.2_140,73,NZ_CP048049.1,280405,3,150M,subsp_capsici_1101
133,NZ_CP033723.2_143,97,NZ_CP048049.1,1310230,24,150M,subsp_capsici_1101
134,NZ_CP033723.2_143,145,NZ_CP048049.1,1310110,24,150M,subsp_capsici_1101
135,NZ_CP033723.2_112,97,NZ_CP048049.1,2624010,40,150M,subsp_capsici_1101
136,NZ_CP033723.2_112,145,NZ_CP048049.1,2623890,40,150M,subsp_capsici_1101
137,NZ_CP033723.2_113,97,NZ_CP048049.1,782124,23,150M,subsp_capsici_1101
138,NZ_CP033723.2_113,145,NZ_CP048049.1,782004,23,150M,subsp_capsici_1101
139,NZ_CP033723.2_115,97,NZ_CP048049.1,2001343,23,150M,subsp_capsici_1101
140,NZ_CP033723.2_115,145,NZ_CP048049.1,2001223,23,150M,subsp_capsici_1101
141,NZ_CP033723.2_116,97,NZ_CP048049.1,2361045,42,150M,subsp_capsici_1101
142,NZ_CP033723.2_116,145,NZ_CP048049.1,2360925,42,150M,subsp_capsici_1101
143,NZ_CP033723.2_117,97,NZ_CP048049.1,2366505,42,150M,subsp_capsici_1101
144,NZ_CP033723.2_117,145,NZ_CP048049.1,2366385,42,150M,subsp_capsici_1101
145,NZ_CP033723.2_118,97,NZ_CP048049.1,405963,24,150M,subsp_capsici_1101
146,NZ_CP033723.2_118,145,NZ_CP048049.1,405843,24,150M,subsp_capsici_1101
147,NZ_CP033723.2_119,97,NZ_CP048049.1,734112,3,150M,subsp_capsici_1101
148,NZ_CP033723.2_119,145,NZ_CP048049.1,733992,3,150M,subsp_capsici_1101
149,NZ_CP033723.2_120,97,NZ_CP048049.1,741503,3,150M,subsp_capsici_1101
150,NZ_CP033723.2_120,145,NZ_CP048049.1,741383,3,150M,subsp_capsici_1101
151,NZ_CP033723.2_121,97,NZ_CP048049.1,1769368,24,150M,subsp_capsici_1101
152,NZ_CP033723.2_121,145,NZ_CP048049.1,1769248,24,150M,subsp_capsici_1101
153,NZ_CP033723.2_124,97,NZ_CP048049.1,313083,23,150M,subsp_capsici_1101
154,NZ_CP033723.2_124,145,NZ_CP048049.1,312963,23,150M,subsp_capsici_1101
155,NZ_CP033723.2_125,97,NZ_CP048049.1,656244,3,150M,subsp_capsici_1101
156,NZ_CP033723.2_125,145,NZ_CP048049.1,656124,3,150M,subsp_capsici_1101
157,NZ_CP033723.2_126,97,NZ_CP048049.1,2068366,23,82M1I10M1D46M1I10M,subsp_capsici_1101
158,NZ_CP033723.2_126,145,NZ_CP048049.1,2068246,23,150M,subsp_capsici_1101
159,NZ_CP033723.2_127,97,NZ_CP048049.1,2760922,23,150M,subsp_capsici_1101
160,NZ_CP033723.2_127,145,NZ_CP048049.1,2760802,23,150M,subsp_capsici_1101
161,NZ_CP033723.2_146,153,NZ_CP048049.1,1868919,8,150M,subsp_capsici_1101
162,NZ_CP033723.2_147,97,NZ_CP048049.1,612722,0,150M,subsp_capsici_1101
163,NZ_CP033723.2_147,145,NZ_CP048049.1,612602,0,150M,subsp_capsici_1101
164,NZ_CP033723.2_149,97,NZ_CP048049.1,2585130,40,150M,subsp_capsici_1101
165,NZ_CP033723.2_149,145,NZ_CP048049.1,2585010,40,150M,subsp_capsici_1101
166,NZ_CP033723.2_152,97,NZ_CP048049.1,1963983,23,150M,subsp_capsici_1101
167,NZ_CP033723.2_152,145,NZ_CP048049.1,1963863,23,150M,subsp_capsici_1101
168,NZ_CP033723.2_156,73,NZ_CP048049.1,2434788,0,6M3I141M,subsp_capsici_1101
169,NZ_CP033723.2_157,97,NZ_CP048049.1,1434396,23,150M,subsp_capsici_1101
170,NZ_CP033723.2_157,145,NZ_CP048049.1,1434276,23,150M,subsp_capsici_1101
171,NZ_CP033723.2_158,97,NZ_CP048049.1,934738,0,150M,subsp_capsici_1101
172,NZ_CP033723.2_158,145,NZ_CP048049.1,934618,0,150M,subsp_capsici_1101
173,NZ_CP033723.2_159,97,NZ_CP048049.1,2321500,0,150M,subsp_capsici_1101
174,NZ_CP033723.2_159,145,NZ_CP048049.1,2321380,0,150M,subsp_capsici_1101
175,NZ_CP033723.2_161,97,NZ_CP048049.1,1267154,23,150M,subsp_capsici_1101
176,NZ_CP033723.2_161,145,NZ_CP048049.1,1267034,23,150M,subsp_capsici_1101
177,NZ_CP033723.2_162,97,NZ_CP048049.1,2600541,8,150M,subsp_capsici_1101
178,NZ_CP033723.2_162,145,NZ_CP048049.1,2600421,8,150M,subsp_capsici_1101
179,NZ_CP033723.2_163,153,NZ_CP048049.1,1690479,0,150M,subsp_capsici_1101
180,NZ_CP033723.2_164,97,NZ_CP048049.1,2951796,0,150M,subsp_capsici_1101
181,NZ_CP033723.2_164,145,NZ_CP048049.1,2951676,0,150M,subsp_capsici_1101
182,NZ_CP033723.2_168,97,NZ_CP048049.1,1873907,8,150M,subsp_capsici_1101
183,NZ_CP033723.2_168,145,NZ_CP048049.1,1873787,8,150M,subsp_capsici_1101
184,NZ_CP033723.2_169,73,NZ_CP048049.1,158082,40,150M,subsp_capsici_1101
185,NZ_CP033723.2_170,97,NZ_CP048049.1,1213865,0,150M,subsp_capsici_1101
186,NZ_CP033723.2_170,145,NZ_CP048049.1,1213745,0,150M,subsp_capsici_1101
187,NZ_CP033723.2_171,73,NZ_CP048049.1,761403,3,150M,subsp_capsici_1101
188,NZ_CP033723.2_172,97,NZ_CP048049.1,769194,24,150M,subsp_capsici_1101
189,NZ_CP033723.2_172,145,NZ_CP048049.1,769074,24,150M,subsp_capsici_1101
190,NZ_CP033723.2_174,97,NZ_CP048049.1,920782,40,150M,subsp_capsici_1101
191,NZ_CP033723.2_174,145,NZ_CP048049.1,920662,40,150M,subsp_capsici_1101
192,NZ_CP033723.2_176,153,NZ_CP048049.1,1015314,23,150M,subsp_capsici_1101
193,NZ_CP033723.2_178,97,NZ_CP048049.1,1864444,24,82M1D68M,subsp_capsici_1101
194,NZ_CP033723.2_178,145,NZ_CP048049.1,1864324,24,150M,subsp_capsici_1101
195,NZ_CP033723.2_179,97,NZ_CP048049.1,2644851,42,150M,subsp_capsici_1101
196,NZ_CP033723.2_179,145,NZ_CP048049.1,2644731,42,150M,subsp_capsici_1101
197,NZ_CP033723.2_180,97,NZ_CP048049.1,740835,3,150M,subsp_capsici_1101
198,NZ_CP033723.2_180,145,NZ_CP048049.1,740715,3,150M,subsp_capsici_1101
199,NZ_CP033723.2_181,97,NZ_CP048049.1,2719365,24,150M,subsp_capsici_1101
200,NZ_CP033723.2_181,145,NZ_CP048049.1,2719245,24,150M,subsp_capsici_1101
201,NZ_CP033723.2_184,97,NZ_CP048049.1,1896954,8,150M,subsp_capsici_1101
202,NZ_CP033723.2_184,145,NZ_CP048049.1,1896834,8,150M,subsp_capsici_1101
203,NZ_CP033723.2_186,97,NZ_CP048049.1,1437181,40,150M,subsp_capsici_1101
