database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../a3/NYC_Es.fa	rhs-paar	k141_4248	4134	1688	33	1362	97.651
../a3/NYC_Es.fa	rhs-paar	k141_4863	4134	774	19	774	96.641
../a3/NYC_Es.fa	rhs-paar	k141_1062	4134	748	18	748	93.717
../a3/NYC_Es.fa	rhs-paar	k141_3956	4134	600	12	501	98.802
../a3/NYC_Es.fa	rhs-paar	k141_3074	4134	422	10	422	94.076
../a3/NYC_Es.fa	rhs-paar	k141_1792	4134	328	8	328	98.171
../a3/NYC_Es.fa	cyaa	k141_1337	2547	469	18	469	98.081
../a3/NYC_Es.fa	cyaa	k141_3183	2547	401	16	401	99.501
../a3/NYC_Es.fa	cyaa	k141_853	2547	302	12	302	95.364
../a3/NYC_Es.fa	cyca	k141_1188	1413	548	39	548	94.161
../a3/NYC_Es.fa	cyca	k141_5231	1413	815	58	825	76.727
../a3/NYC_Es.fa	cyca	k141_1188	1413	548	39	548	94.161
../a3/NYC_Es.fa	cyca	k141_5231	1413	815	58	825	76.727
../a3/NYC_Es.fa	dfr	k141_1188	1413	548	39	548	94.161
../a3/NYC_Es.fa	dfr	k141_5231	1413	815	58	825	76.727
../a3/NYC_Es.fa	fimb	k141_4901	603	597	50	302	100.000
../a3/NYC_Es.fa	fime	k141_4638	597	446	13	77	100.000
../a3/NYC_Es.fa	fime	k141_1676	597	345	12	71	98.592
../a3/NYC_Es.fa	fima	k141_3216	549	376	54	297	93.603
../a3/NYC_Es.fa	fimi	k141_3689	540	399	46	246	99.593
../a3/NYC_Es.fa	fimc	k141_574	726	307	27	196	97.959
../a3/NYC_Es.fa	fimc	k141_3689	726	399	16	117	100.000
../a3/NYC_Es.fa	fimd	k141_420	2637	370	14	370	98.108
../a3/NYC_Es.fa	fimd	k141_574	2637	307	2	45	97.778
../a3/NYC_Es.fa	mdlb	k141_102	1782	437	25	437	98.398
../a3/NYC_Es.fa	mdlb	k141_2480	1782	954	21	381	98.950
../a3/NYC_Es.fa	mdlb	k141_779	1782	318	18	318	98.113
../a3/NYC_Es.fa	allb	k141_3846	1362	413	15	200	100.000
../a3/NYC_Es.fa	allb	k141_2926	1362	921	12	164	100.000
../a3/NYC_Es.fa	cusf	k141_4761	333	384	59	195	98.974
../a3/NYC_Es.fa	fes	k141_4780	1203	349	27	320	99.688
../a3/NYC_Es.fa	entf	k141_587	3882	924	24	924	97.294
../a3/NYC_Es.fa	entf	k141_3514	3882	469	12	469	98.721
../a3/NYC_Es.fa	entf	k141_5121	3882	474	12	474	98.312
../a3/NYC_Es.fa	entf	k141_1037	3882	353	9	353	96.317
../a3/NYC_Es.fa	entf	k141_3257	3882	339	9	339	95.575
../a3/NYC_Es.fa	entf	k141_170	3882	945	13	495	81.616
../a3/NYC_Es.fa	entb	k141_4942	858	1470	50	429	98.834
../a3/NYC_Es.fa	mdfa	k141_3646	1233	369	22	272	98.897
../a3/NYC_Es.fa	mdfa	k141_1117	1233	486	20	246	97.967
../a3/NYC_Es.fa	nfsa	k141_1391	723	526	42	303	99.670
../a3/NYC_Es.fa	nfsa	k141_5071	723	539	35	256	99.219
../a3/NYC_Es.fa	csgg	k141_1751	834	591	7	58	100.000
../a3/NYC_Es.fa	csge	k141_1751	390	591	17	66	100.000
../a3/NYC_Es.fa	phoq	k141_306	1461	422	29	422	99.289
../a3/NYC_Es.fa	phoq	k141_72	1461	510	6	89	100.000
../a3/NYC_Es.fa	asta	k141_595	1035	382	18	186	100.000
../a3/NYC_Es.fa	flha	k141_756	2079	381	18	381	98.950
../a3/NYC_Es.fa	chey	k141_4318	390	422	8	33	100.000
../a3/NYC_Es.fa	fliz	k141_338	552	437	66	366	99.180
../a3/NYC_Es.fa	gnd	k141_2845	1407	855	58	817	86.047
../a3/NYC_Es.fa	gnd	k141_1209	1407	761	49	685	85.401
../a3/NYC_Es.fa	gnd	k141_479	1407	435	30	432	90.278
../a3/NYC_Es.fa	wcaj	k141_5284	1395	697	31	438	97.717
../a3/NYC_Es.fa	wcaj	k141_331	1395	353	14	199	93.970
../a3/NYC_Es.fa	manb	k141_2294	1371	629	46	629	96.343
../a3/NYC_Es.fa	manb	k141_2539	1371	392	29	392	94.898
../a3/NYC_Es.fa	manb	k141_5284	1371	697	15	205	96.098
../a3/NYC_Es.fa	gmd	k141_1271	1122	385	34	385	88.571
../a3/NYC_Es.fa	wza	k141_4501	1140	463	41	463	97.840
../a3/NYC_Es.fa	gyra	k141_2386	2628	647	25	647	98.454
../a3/NYC_Es.fa	gyra	k141_4078	2628	619	10	272	95.956
../a3/NYC_Es.fa	glpt	k141_1100	1359	416	31	418	84.689
../a3/NYC_Es.fa	glpt	k141_2003	1359	323	23	316	85.127
../a3/NYC_Es.fa	rpos	k141_202	993	755	76	755	87.152
../a3/NYC_Es.fa	yagy-ecpb	k141_1703	669	370	41	274	96.715
../a3/NYC_Es.fa	yagy-ecpb	k141_3968	669	449	33	221	100.000
../a3/NYC_Es.fa	yagz-ecpa	k141_3968	588	449	29	172	100.000
../a3/NYC_Es.fa	yagz-ecpa	k141_3776	588	465	21	124	100.000
../a3/NYC_Es.fa	ykgk-ecpr	k141_3776	591	465	45	267	98.127
../a3/NYC_Es.fa	parc	k141_473	2259	436	19	436	99.312
../a3/NYC_Es.fa	parc	k141_4122	2259	397	17	394	87.563
../a3/NYC_Es.fa	pare	k141_4480	1893	819	43	819	84.005
../a3/NYC_Es.fa	pare	k141_3954	1893	456	7	131	99.237
../a3/NYC_Es.fa	ompr	k141_442	720	467	35	249	97.189
../a3/NYC_Es.fa	uhpt	k141_630	1392	962	51	711	97.468
../a3/NYC_Es.fa	papg	k141_4116	420	537	97	406	100.000
../a3/NYC_Es.fa	papb	k141_4662	1383	968	70	968	91.839
../a3/NYC_Es.fa	papb	k141_40	1383	632	46	632	94.778
../a3/NYC_Es.fa	papb	k141_5249	1383	545	22	298	98.658
../a3/NYC_Es.fa	papc	k141_1423	864	1399	72	624	98.878
../a3/NYC_Es.fa	papc	k141_5249	864	545	26	222	96.847
../a3/NYC_Es.fa	papa	k141_1423	1542	1399	47	723	95.297
../a3/NYC_Es.fa	papa	k141_1215	1542	1113	27	412	91.990
../a3/NYC_Es.fa	pape	k141_1215	534	1113	100	534	97.378
../a3/NYC_Es.fa	papf	k141_1215	471	1113	30	141	93.617
../a3/NYC_Es.fa	paph	k141_2638	240	371	100	240	97.917
../a3/NYC_Es.fa	papd	k141_2638	816	371	9	74	100.000
../a3/NYC_Es.fa	amph	k141_3756	1158	415	36	415	99.759
../a3/NYC_Es.fa	asla	k141_3140	1656	584	35	584	95.377
../a3/NYC_Es.fa	acra	k141_1219	1194	723	52	617	77.147
../a3/NYC_Es.fa	tesa	k141_206	627	569	32	201	99.502
../a3/NYC_Es.fa	cuss	k141_91	1443	421	29	421	95.487
../a3/NYC_Es.fa	fepa	k141_1451	2241	657	26	590	96.949
../a3/NYC_Es.fa	fepa	k141_3358	2241	372	15	328	97.256
../a3/NYC_Es.fa	fepa	k141_1077	2241	417	11	252	96.825
../a3/NYC_Es.fa	fepg	k141_1679	993	1337	42	420	96.429
../a3/NYC_Es.fa	fepd	k141_1679	1005	1337	92	921	96.851
../a3/NYC_Es.fa	fepb	k141_281	957	314	33	314	99.045
../a3/NYC_Es.fa	fepb	k141_739	957	1164	13	126	97.619
../a3/NYC_Es.fa	gale	k141_3494	1017	436	41	419	98.329
../a3/NYC_Es.fa	hlyc	k141_4756	492	614	100	492	99.797
../a3/NYC_Es.fa	hlya	k141_1046	2997	398	13	398	100.000
../a3/NYC_Es.fa	hlya	k141_4129	2997	1182	5	136	99.265
../a3/NYC_Es.fa	hlya	k141_4756	2997	614	2	57	100.000
../a3/NYC_Es.fa	hlyb	k141_3934	2121	442	19	400	100.000
../a3/NYC_Es.fa	chuw	k141_3724	1338	514	38	514	99.027
../a3/NYC_Es.fa	chuu	k141_1733	993	433	44	433	98.614
../a3/NYC_Es.fa	espl1	k141_4555	1899	325	17	325	97.538
../a3/NYC_Es.fa	espx4	k141_5257	1581	505	32	504	98.016
../a3/NYC_Es.fa	espx4	k141_5375	1581	330	10	157	89.809
../a3/NYC_Es.fa	suge	k141_879	318	518	38	121	99.174
../a3/NYC_Es.fa	espy2	k141_3477	570	463	79	453	99.558
../a3/NYC_Es.fa	espr1	k141_4360	1260	342	8	106	100.000
../a3/NYC_Es.fa	espx1	k141_924	1422	576	41	576	94.097
../a3/NYC_Es.fa	espx1	k141_4466	1422	474	32	461	98.048
../a3/NYC_Es.fa	espx1	k141_3364	1422	496	12	172	94.186
../a3/NYC_Es.fa	eae	k141_1293	2805	550	20	549	97.268
../a3/NYC_Es.fa	espy4	k141_2623	2409	327	3	82	100.000
../a3/NYC_Es.fa	espl4	k141_3006	2187	390	18	390	100.000
../a3/NYC_Es.fa	espl4	k141_4684	2187	401	18	401	98.005
../a3/NYC_Es.fa	espl4	k141_3811	2187	383	7	155	99.355
../a3/NYC_Es.fa	entf	k141_170	3882	945	23	903	78.738
../a3/NYC_Es.fa	entf	k141_2230	3882	424	10	408	84.804
../a3/NYC_Es.fa	entb	k141_4942	852	1470	50	428	84.579
../a3/NYC_Es.fa	wzx	k141_2830	1251	660	45	564	83.511
../a3/NYC_Es.fa	wzx	k141_3771	1251	384	24	300	79.333
../a3/NYC_Es.fa	irp2	k141_935	6108	428	7	428	99.766
../a3/NYC_Es.fa	ybtt	k141_389	804	688	84	678	99.705
../a3/NYC_Es.fa	gyra	k141_301	2634	680	26	680	84.706
../a3/NYC_Es.fa	gyra	k141_4078	2634	619	10	273	94.505
../a3/NYC_Es.fa	glpt	k141_1100	1347	416	30	406	82.512
../a3/NYC_Es.fa	glpt	k141_2003	1347	323	24	321	84.112
../a3/NYC_Es.fa	parc	k141_473	2259	436	19	427	83.607
../a3/NYC_Es.fa	pare	k141_4480	1896	819	43	820	86.220
../a3/NYC_Es.fa	pare	k141_3954	1896	456	7	134	89.552
../a3/NYC_Es.fa	gyrb	k141_1121	2415	879	36	880	87.500
../a3/NYC_Es.fa	gyrb	k141_1682	2415	328	13	325	90.769
../a3/NYC_Es.fa	gyrb	k141_1187	2415	334	14	334	85.629
../a3/NYC_Es.fa	gyrb	k141_2979	2415	372	9	209	94.258
../a3/NYC_Es.fa	rpos	k141_202	1101	755	69	756	88.889
../a3/NYC_Es.fa	ompk36	k141_3995	1104	655	40	459	81.481
../a3/NYC_Es.fa	ompk36	k141_777	1104	516	3	29	100.000
../a3/NYC_Es.fa	uhpt	k141_630	1392	962	49	686	83.819
../a3/NYC_Es.fa	fha	k141_5329	1281	348	27	348	98.276
../a3/NYC_Es.fa	fha	k141_4544	1281	325	25	325	97.538
../a3/NYC_Es.fa	irp2	k141_935	6108	428	7	428	99.299
../a3/NYC_Es.fa	mph(d)	k141_4730	885	698	70	623	100.000
../a3/NYC_Es.fa	yhei	k141_514	1773	718	21	376	99.202
../a3/NYC_Es.fa	yhei	k141_2441	1773	349	20	347	95.389
../a3/NYC_Es.fa	arr	k141_181	543	643	10	57	100.000
../a3/NYC_Es.fa	arr	k141_4083	543	1779	6	35	100.000
../a3/NYC_Es.fa	arr	k141_344	543	1721	6	35	100.000
../a3/NYC_Es.fa	merr	k141_2058	494	655	99	491	97.760
../a3/NYC_Es.fa	oqxb14	k141_2731	3153	652	3	83	84.337
../a3/NYC_Es.fa	oqxb19	k141_2731	3153	652	3	83	83.133
../a3/NYC_Es.fa	oqxb22	k141_2731	3153	652	3	83	84.337
../a3/NYC_Es.fa	oqxb25	k141_2731	3153	652	3	83	84.337
../a3/NYC_Es.fa	oqxb32	k141_2731	3153	652	3	83	83.133
../a3/NYC_Es.fa	oqxb5	k141_2731	3153	652	3	83	84.337
../a3/NYC_Es.fa	aph(3')-vi	k141_1369	980	436	5	51	98.039
../a3/NYC_Es.fa	yagx-ecpc	k141_1703	2526	370	3	71	100.000
../a3/NYC_Es.fa	vgrg-tssi	k141_4839	2406	615	24	585	77.436
../a3/NYC_Es.fa	fdec	k141_1634	4251	314	7	314	98.089
../a3/NYC_Es.fa	fdec	k141_2359	4251	308	7	309	85.113
../a3/NYC_Es.fa	fdec	k141_492	4251	401	7	296	81.081
../a3/NYC_Es.fa	feob	k141_1634	4251	314	7	314	98.089
../a3/NYC_Es.fa	feob	k141_2359	4251	308	7	309	85.113
../a3/NYC_Es.fa	feob	k141_492	4251	401	7	296	81.081
../a3/NYC_Es.fa	yagy-ecpb	k141_1703	669	370	41	273	87.912
../a3/NYC_Es.fa	sila	k141_5253	3147	2034	65	2034	94.592
../a3/NYC_Es.fa	sila	k141_4731	3147	596	19	596	85.570
../a3/NYC_Es.fa	allb	k141_3846	1362	413	15	200	81.500
../a3/NYC_Es.fa	bamb	k141_1159	1179	360	30	352	77.557
../a3/NYC_Es.fa	pare	k141_4480	1893	819	43	821	85.993
../a3/NYC_Es.fa	pare	k141_3954	1893	456	7	131	91.603
../a3/NYC_Es.fa	rpos	k141_202	993	755	76	755	89.801
../a3/NYC_Es.fa	glpt	k141_1100	1353	416	31	414	87.198
../a3/NYC_Es.fa	gyra	k141_301	2637	680	26	680	83.676
../a3/NYC_Es.fa	gyra	k141_4078	2637	619	10	273	93.407
../a3/NYC_Es.fa	tesa	k141_206	633	569	27	171	86.550
../a3/NYC_Es.fa	flii	k141_1040	999	1823	81	810	86.914
../a3/NYC_Es.fa	flig	k141_1040	999	1823	81	810	86.914
../a3/NYC_Es.fa	cyca	k141_5231	1410	815	58	823	80.437
../a3/NYC_Es.fa	cyca	k141_1188	1410	548	39	545	82.936
../a3/NYC_Es.fa	uhpt	k141_630	1392	962	49	683	83.748
../a3/NYC_Es.fa	oqxb24	k141_2731	3153	652	3	83	84.337
../a3/NYC_Es.fa	roma	k141_3121	891	2290	72	645	99.535
../a3/NYC_Es.fa	roma	k141_3529	891	457	27	239	97.490
../a3/NYC_Es.fa	clbk	k141_3067	6465	303	5	303	100.000
../a3/NYC_Es.fa	clbk	k141_3067	6465	303	5	303	100.000
../a3/NYC_Es.fa	ybtt	k141_389	804	688	84	678	100.000
../a3/NYC_Es.fa	mcr-9	k141_3379	1949	984	2	46	97.826
../a3/NYC_Es.fa	mcr-9	k141_1301	1949	353	2	40	100.000
../a3/NYC_Es.fa	mcr-9	k141_1819	1949	513	2	40	100.000
../a3/NYC_Es.fa	mcr-9	k141_3370	1949	368	2	40	100.000
../a3/NYC_Es.fa	mcr-9	k141_3910	1949	342	2	40	100.000
../a3/NYC_Es.fa	mcr-9	k141_1786	1949	788	2	40	100.000
../a3/NYC_Es.fa	mcr-9	k141_134	1949	417	1	28	100.000
../a3/NYC_Es.fa	oqxb20	k141_2731	3150	652	3	83	84.337
../a3/NYC_Kl.fa	cpsacp	k141_13847	630	1734	69	436	95.413
../a3/NYC_Kl.fa	cpsacp	k141_12685	630	1198	46	290	95.862
../a3/NYC_Kl.fa	cpsacp	k141_13847	630	1734	69	436	95.413
../a3/NYC_Kl.fa	cpsacp	k141_12685	630	1198	46	290	95.862
../a3/NYC_Kl.fa	srpc	k141_1895	6590	2768	6	400	74.000
../a3/NYC_Kl.fa	srpc	k141_1895	6590	2768	6	400	74.000
../a3/NYC_Kl.fa	silb	k141_18320	1251	3131	98	1241	81.950
../a3/NYC_Kl.fa	silb	k141_9999	1251	1039	47	593	80.944
../a3/NYC_Kl.fa	silb	k141_20865	1251	914	54	684	74.269
../a3/NYC_Kl.fa	silb	k141_17997	1251	672	37	476	72.689
../a3/NYC_Kl.fa	sila	k141_13608	3147	2037	65	2037	93.471
../a3/NYC_Kl.fa	sila	k141_18320	3147	3131	43	1338	95.964
../a3/NYC_Kl.fa	sila	k141_8999	3147	820	26	818	97.188
../a3/NYC_Kl.fa	sila	k141_4573	3147	1416	45	1420	77.817
../a3/NYC_Kl.fa	sila	k141_19953	3147	803	25	797	86.324
../a3/NYC_Kl.fa	sila	k141_3053	3147	1387	13	410	98.537
../a3/NYC_Kl.fa	sila	k141_18891	3147	306	10	306	99.673
../a3/NYC_Kl.fa	sila	k141_393	3147	450	14	448	85.938
../a3/NYC_Kl.fa	sila	k141_20705	3147	359	7	223	95.964
../a3/NYC_Kl.fa	sotb	k141_17668	1197	2302	98	1180	78.729
../a3/NYC_Kl.fa	silc	k141_9484	1386	1676	95	1314	94.825
../a3/NYC_Kl.fa	silc	k141_17719	1386	2430	100	1386	91.126
../a3/NYC_Kl.fa	silc	k141_16692	1386	1606	28	386	99.741
../a3/NYC_Kl.fa	silc	k141_10647	1386	402	26	363	84.298
../a3/NYC_Kl.fa	virb	k141_2004	1161	425	37	425	99.765
../a3/NYC_Kl.fa	pmre	k141_18556	1167	764	59	698	76.074
../a3/NYC_Kl.fa	fliy	k141_9449	858	2684	95	821	82.582
../a3/NYC_Kl.fa	ec-145	k141_16916	696	5208	99	695	80.144
../a3/NYC_Kl.fa	tesa	k141_1258	594	4441	100	594	95.623
../a3/NYC_Kl.fa	tesa	k141_9291	594	1123	99	593	88.702
../a3/NYC_Kl.fa	tesa	k141_19889	594	907	99	593	86.341
../a3/NYC_Kl.fa	silc	k141_9484	393	1676	100	393	99.746
../a3/NYC_Kl.fa	mrkc	k141_15620	2487	6752	100	2487	99.759
../a3/NYC_Kl.fa	mrkc	k141_10606	2487	461	19	461	93.709
../a3/NYC_Kl.fa	mrkc	k141_19527	2487	418	17	418	94.258
../a3/NYC_Kl.fa	mrkc	k141_4757	2487	390	15	384	85.156
../a3/NYC_Kl.fa	ramr	k141_20099	189	1977	100	189	99.471
../a3/NYC_Kl.fa	iroc	k141_16485	3645	1462	32	1163	80.396
../a3/NYC_Kl.fa	iroc	k141_10371	3645	823	7	237	87.764
../a3/NYC_Kl.fa	vipb-tssc	k141_17310	486	338	66	323	88.235
../a3/NYC_Kl.fa	vipb-tssc	k141_3869	486	375	30	146	87.671
../a3/NYC_Kl.fa	kpne	k141_79	363	614	85	308	100.000
../a3/NYC_Kl.fa	kpne	k141_7409	363	367	54	196	98.980
../a3/NYC_Kl.fa	kpne	k141_7571	363	2575	54	196	98.980
../a3/NYC_Kl.fa	gnd	k141_10276	1407	1167	83	1168	85.616
../a3/NYC_Kl.fa	gnd	k141_16642	1407	677	39	547	83.547
../a3/NYC_Kl.fa	gnd	k141_1842	1407	460	33	458	85.153
../a3/NYC_Kl.fa	gnd	k141_7199	1407	338	22	311	85.852
../a3/NYC_Kl.fa	silb	k141_18320	1293	3131	100	1293	99.149
../a3/NYC_Kl.fa	silb	k141_9999	1293	1039	46	593	90.894
../a3/NYC_Kl.fa	silb	k141_20705	1293	359	10	126	99.206
../a3/NYC_Kl.fa	flig	k141_5053	996	843	78	781	85.787
../a3/NYC_Kl.fa	rcsb	k141_13954	651	2500	95	620	85.806
../a3/NYC_Kl.fa	rcsb	k141_13995	651	711	95	622	81.672
../a3/NYC_Kl.fa	rcsb	k141_21618	651	434	26	167	88.623
../a3/NYC_Kl.fa	ptsi	k141_5709	1728	1209	56	975	91.077
../a3/NYC_Kl.fa	ptsi	k141_6949	1728	863	50	866	85.681
../a3/NYC_Kl.fa	ptsi	k141_2509	1728	497	28	488	89.344
../a3/NYC_Kl.fa	ptsi	k141_21258	1728	475	27	472	88.983
../a3/NYC_Kl.fa	ptsi	k141_8590	1728	7579	17	290	91.379
../a3/NYC_Kl.fa	ptsi	k141_1427	1728	451	16	271	89.668
../a3/NYC_Kl.fa	ptsi	k141_5139	1728	2902	7	129	96.899
../a3/NYC_Kl.fa	argr	k141_16002	471	379	56	264	79.167
../a3/NYC_Kl.fa	gspg	k141_19507	438	12710	39	171	83.041
../a3/NYC_Kl.fa	cyaa	k141_13660	2547	3444	97	2479	84.550
../a3/NYC_Kl.fa	cyaa	k141_15780	2547	943	37	937	86.873
../a3/NYC_Kl.fa	cyaa	k141_8009	2547	753	23	590	82.712
../a3/NYC_Kl.fa	cyaa	k141_20662	2547	385	15	378	87.302
../a3/NYC_Kl.fa	cyaa	k141_17583	2547	394	3	80	85.000
../a3/NYC_Kl.fa	cyca	k141_6932	1413	1429	96	1362	82.893
../a3/NYC_Kl.fa	cyca	k141_14104	1413	3816	81	1150	83.652
../a3/NYC_Kl.fa	cyca	k141_5795	1413	447	31	439	84.966
../a3/NYC_Kl.fa	cyca	k141_14105	1413	395	27	384	80.990
../a3/NYC_Kl.fa	cyca	k141_6932	1413	1429	96	1362	82.893
../a3/NYC_Kl.fa	cyca	k141_14104	1413	3816	81	1150	83.652
../a3/NYC_Kl.fa	cyca	k141_5795	1413	447	31	439	84.966
../a3/NYC_Kl.fa	cyca	k141_14105	1413	395	27	384	80.990
../a3/NYC_Kl.fa	dfr	k141_6932	1413	1429	96	1362	82.893
../a3/NYC_Kl.fa	dfr	k141_14104	1413	3816	81	1150	83.652
../a3/NYC_Kl.fa	dfr	k141_5795	1413	447	31	439	84.966
../a3/NYC_Kl.fa	dfr	k141_14105	1413	395	27	384	80.990
../a3/NYC_Kl.fa	fimd	k141_460	2637	4277	94	2489	73.845
../a3/NYC_Kl.fa	mdlb	k141_15611	1782	783	44	780	77.564
../a3/NYC_Kl.fa	entf	k141_4367	3882	963	23	882	79.138
../a3/NYC_Kl.fa	entf	k141_11775	3882	367	9	365	82.740
../a3/NYC_Kl.fa	entf	k141_17557	3882	608	15	575	75.304
../a3/NYC_Kl.fa	entf	k141_2240	3882	551	10	393	74.555
../a3/NYC_Kl.fa	entf	k141_7447	3882	529	5	214	78.505
../a3/NYC_Kl.fa	entc	k141_1778	1176	723	58	680	76.324
../a3/NYC_Kl.fa	entc	k141_5948	1176	385	27	317	80.757
../a3/NYC_Kl.fa	entc	k141_4686	1176	1767	10	118	77.119
../a3/NYC_Kl.fa	ente	k141_19221	1611	2631	57	929	80.732
../a3/NYC_Kl.fa	entb	k141_19221	858	2631	99	854	83.255
../a3/NYC_Kl.fa	mdfa	k141_8292	1233	6361	92	1143	79.440
../a3/NYC_Kl.fa	phoq	k141_15174	1461	644	37	548	77.007
../a3/NYC_Kl.fa	asta	k141_5231	1035	681	62	646	79.721
../a3/NYC_Kl.fa	asta	k141_19032	1035	552	52	535	81.869
../a3/NYC_Kl.fa	gnd	k141_10276	1407	1167	83	1169	84.688
../a3/NYC_Kl.fa	gnd	k141_5981	1407	714	51	713	82.749
../a3/NYC_Kl.fa	gnd	k141_20609	1407	778	43	611	85.270
../a3/NYC_Kl.fa	gnd	k141_7199	1407	338	22	311	86.495
../a3/NYC_Kl.fa	galf	k141_16322	894	2758	49	441	79.138
../a3/NYC_Kl.fa	manb	k141_15920	1371	903	26	355	77.746
../a3/NYC_Kl.fa	gyra	k141_11369	2628	2128	60	1577	87.381
../a3/NYC_Kl.fa	gyra	k141_10114	2628	1689	63	1660	83.675
../a3/NYC_Kl.fa	gyra	k141_1990	2628	571	21	546	79.670
../a3/NYC_Kl.fa	gyra	k141_4291	2628	432	16	436	76.606
../a3/NYC_Kl.fa	gyra	k141_7957	2628	361	9	225	84.000
../a3/NYC_Kl.fa	glpt	k141_17885	1359	786	58	785	82.675
../a3/NYC_Kl.fa	glpt	k141_16969	1359	369	27	368	84.783
../a3/NYC_Kl.fa	glpt	k141_16014	1359	540	26	352	84.091
../a3/NYC_Kl.fa	rpos	k141_9681	993	6494	100	993	85.599
../a3/NYC_Kl.fa	rpos	k141_3314	993	966	92	913	86.857
../a3/NYC_Kl.fa	rpos	k141_19912	993	453	34	335	87.164
../a3/NYC_Kl.fa	yagy-ecpb	k141_19014	669	2001	70	468	87.607
../a3/NYC_Kl.fa	yagz-ecpa	k141_11486	588	1995	99	584	89.897
../a3/NYC_Kl.fa	ykgk-ecpr	k141_11486	591	1995	98	581	87.435
../a3/NYC_Kl.fa	ykgk-ecpr	k141_1853	591	2929	76	452	84.956
../a3/NYC_Kl.fa	parc	k141_11179	2259	3148	86	1956	84.663
../a3/NYC_Kl.fa	parc	k141_13576	2259	1027	28	640	87.969
../a3/NYC_Kl.fa	parc	k141_17617	2259	651	29	650	83.538
../a3/NYC_Kl.fa	parc	k141_5204	2259	572	25	571	80.035
../a3/NYC_Kl.fa	parc	k141_8875	2259	487	21	467	82.013
../a3/NYC_Kl.fa	parc	k141_8223	2259	538	21	471	81.741
../a3/NYC_Kl.fa	pare	k141_13007	1893	3693	99	1885	83.448
../a3/NYC_Kl.fa	pare	k141_16517	1893	1111	58	1092	84.982
../a3/NYC_Kl.fa	pare	k141_5175	1893	641	34	635	87.244
../a3/NYC_Kl.fa	pare	k141_3274	1893	569	29	541	87.246
../a3/NYC_Kl.fa	pare	k141_18992	1893	545	29	545	84.037
../a3/NYC_Kl.fa	pare	k141_8780	1893	549	22	428	85.514
../a3/NYC_Kl.fa	pare	k141_6864	1893	352	18	350	88.000
../a3/NYC_Kl.fa	ompr	k141_20532	720	9575	100	720	85.972
../a3/NYC_Kl.fa	ompr	k141_47	720	689	85	612	85.621
../a3/NYC_Kl.fa	ompr	k141_20123	720	350	47	341	87.390
../a3/NYC_Kl.fa	uhpt	k141_4315	1392	753	54	751	86.019
../a3/NYC_Kl.fa	uhpt	k141_2249	1392	794	46	639	84.194
../a3/NYC_Kl.fa	uhpt	k141_2332	1392	1320	46	635	84.094
../a3/NYC_Kl.fa	uhpt	k141_18415	1392	778	32	449	87.973
../a3/NYC_Kl.fa	papg	k141_21625	420	778	100	420	93.333
../a3/NYC_Kl.fa	papg	k141_11420	420	421	97	406	93.103
../a3/NYC_Kl.fa	papg	k141_21587	420	1183	66	278	91.007
../a3/NYC_Kl.fa	papg	k141_7656	420	3009	20	84	95.238
../a3/NYC_Kl.fa	papb	k141_21587	1383	1183	64	885	94.689
../a3/NYC_Kl.fa	papb	k141_16948	1383	2420	47	651	92.627
../a3/NYC_Kl.fa	papb	k141_9362	1383	388	28	387	92.248
../a3/NYC_Kl.fa	papb	k141_21625	1383	778	11	156	94.231
../a3/NYC_Kl.fa	papc	k141_16948	864	2420	100	865	94.104
../a3/NYC_Kl.fa	papa	k141_14627	1542	1081	70	1080	90.926
../a3/NYC_Kl.fa	papa	k141_16948	1542	2420	54	828	94.082
../a3/NYC_Kl.fa	papa	k141_19361	1542	1725	46	716	92.877
../a3/NYC_Kl.fa	papa	k141_19475	1542	694	45	694	93.516
../a3/NYC_Kl.fa	papa	k141_14810	1542	549	35	540	91.667
../a3/NYC_Kl.fa	papa	k141_7274	1542	510	33	511	91.389
../a3/NYC_Kl.fa	papa	k141_9045	1542	606	39	608	87.007
../a3/NYC_Kl.fa	papa	k141_5835	1542	530	34	530	88.491
../a3/NYC_Kl.fa	pape	k141_19361	534	1725	100	535	86.729
../a3/NYC_Kl.fa	pape	k141_8719	534	439	81	434	85.484
../a3/NYC_Kl.fa	papf	k141_19361	471	1725	95	449	91.314
../a3/NYC_Kl.fa	papf	k141_14961	471	5111	62	293	87.372
../a3/NYC_Kl.fa	paph	k141_14961	240	5111	100	240	98.750
../a3/NYC_Kl.fa	papd	k141_14961	816	5111	99	814	86.978
../a3/NYC_Kl.fa	amph	k141_19267	1158	328	27	309	80.259
../a3/NYC_Kl.fa	acra	k141_16459	1194	1746	97	1165	79.227
../a3/NYC_Kl.fa	acra	k141_16354	1194	562	43	519	79.383
../a3/NYC_Kl.fa	acra	k141_17206	1194	488	38	454	79.736
../a3/NYC_Kl.fa	acra	k141_11111	1194	609	8	95	94.737
../a3/NYC_Kl.fa	fepa	k141_16107	2241	2440	43	963	79.128
../a3/NYC_Kl.fa	fepa	k141_14434	2241	710	32	729	80.796
../a3/NYC_Kl.fa	fepa	k141_13350	2241	475	21	481	82.952
../a3/NYC_Kl.fa	fepc	k141_3054	816	4476	95	777	80.824
../a3/NYC_Kl.fa	fepg	k141_3054	993	4476	89	889	80.540
../a3/NYC_Kl.fa	gale	k141_17902	1017	5298	100	1019	84.887
